trial_name,status,returncode,params,result_json,rmse,mse,mae,all_metrics,available_metrics
baseline,ok,0,"{""training.lr"": 0.005, ""training.weight_decay"": 1e-06, ""training.grad_clip"": 1.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125437_919730/test_results.json,0.9064495361611572,,,"{""mse"": 0.8216507616067771, ""rmse"": 0.9064495361611572, ""mae"": 0.6587228096484209, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.247929096221924, ""unclipped_prediction_max"": 4.931201934814453, ""clipped_prediction_min"": 3.247929096221924, ""clipped_prediction_max"": 4.931201934814453, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.451914942984925, ""pred_std"": 0.27471983890363116, ""pred_min"": 3.247929096221924, ""pred_max"": 4.931201934814453, ""abs_error_mean"": 0.6587228096484209, ""abs_error_p90"": 1.2512145042419434, ""abs_error_p95"": 1.8623098731040955, ""abs_error_p99"": 3.518791079521179, ""abs_error_max"": 3.8060073852539062, ""mean_gate"": 0.9345760345458984, ""std_gate"": 0.04089329391717911, ""min_gate_value"": 0.23826025426387787, ""max_gate_value"": 0.9621180891990662, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.8824890725865498}",
round1_training.lr_0.003,ok,0,"{""training.lr"": 0.003, ""training.weight_decay"": 1e-06, ""training.grad_clip"": 1.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125454_922505/test_results.json,0.9207098577717081,,,"{""mse"": 0.847706642197999, ""rmse"": 0.9207098577717081, ""mae"": 0.6925632846750479, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.7929251194000244, ""unclipped_prediction_max"": 4.858328819274902, ""clipped_prediction_min"": 3.7929251194000244, ""clipped_prediction_max"": 4.858328819274902, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.436162557285896, ""pred_std"": 0.20690873230402476, ""pred_min"": 3.7929251194000244, ""pred_max"": 4.858328819274902, ""abs_error_mean"": 0.6925632846750479, ""abs_error_p90"": 1.1645588874816895, ""abs_error_p95"": 2.0552635192871094, ""abs_error_p99"": 3.460864305496216, ""abs_error_max"": 3.8253870010375977, ""mean_gate"": 0.9353565573692322, ""std_gate"": 0.04056660458445549, ""min_gate_value"": 0.2390611171722412, ""max_gate_value"": 0.9625676274299622, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.8942822466490206}",
round1_training.lr_0.01,ok,0,"{""training.lr"": 0.01, ""training.weight_decay"": 1e-06, ""training.grad_clip"": 1.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125511_607713/test_results.json,0.9049065510240281,,,"{""mse"": 0.818855866086202, ""rmse"": 0.9049065510240281, ""mae"": 0.6466968440637718, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.28356671333313, ""unclipped_prediction_max"": 4.927277565002441, ""clipped_prediction_min"": 3.28356671333313, ""clipped_prediction_max"": 4.927277565002441, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.482432267819232, ""pred_std"": 0.2643554427088697, ""pred_min"": 3.28356671333313, ""pred_max"": 4.927277565002441, ""abs_error_mean"": 0.6466968440637718, ""abs_error_p90"": 1.2576090097427368, ""abs_error_p95"": 1.898600995540619, ""abs_error_p99"": 3.545718193054199, ""abs_error_max"": 3.75801420211792, ""mean_gate"": 0.9336679577827454, ""std_gate"": 0.041246652603149414, ""min_gate_value"": 0.23746171593666077, ""max_gate_value"": 0.961581826210022, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.8826459547551847}",
round1_training.lr_0.02,ok,0,"{""training.lr"": 0.02, ""training.weight_decay"": 1e-06, ""training.grad_clip"": 1.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125527_020774/test_results.json,0.9106146461647971,,,"{""mse"": 0.8292190338098387, ""rmse"": 0.9106146461647971, ""mae"": 0.6384119123046161, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 2.5256290435791016, ""unclipped_prediction_max"": 4.915353298187256, ""clipped_prediction_min"": 2.5256290435791016, ""clipped_prediction_max"": 4.915353298187256, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.515367421025654, ""pred_std"": 0.2755925444624898, ""pred_min"": 2.5256290435791016, ""pred_max"": 4.915353298187256, ""abs_error_mean"": 0.6384119123046161, ""abs_error_p90"": 1.3635663986206055, ""abs_error_p95"": 2.023008167743683, ""abs_error_p99"": 3.5677711963653564, ""abs_error_max"": 3.7767200469970703, ""mean_gate"": 0.930498480796814, ""std_gate"": 0.04235072433948517, ""min_gate_value"": 0.2352997362613678, ""max_gate_value"": 0.9596454501152039, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.8755101168599929}",
round1_training.weight_decay_0.0,ok,0,"{""training.lr"": 0.01, ""training.weight_decay"": 0.0, ""training.grad_clip"": 1.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125543_391394/test_results.json,0.9048887618937644,,,"{""mse"": 0.8188236714016298, ""rmse"": 0.9048887618937644, ""mae"": 0.6462276857963547, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.282057285308838, ""unclipped_prediction_max"": 4.92791223526001, ""clipped_prediction_min"": 3.282057285308838, ""clipped_prediction_max"": 4.92791223526001, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.483300471398798, ""pred_std"": 0.26487459477913655, ""pred_min"": 3.282057285308838, ""pred_max"": 4.92791223526001, ""abs_error_mean"": 0.6462276857963547, ""abs_error_p90"": 1.258495807647705, ""abs_error_p95"": 1.8985236287117004, ""abs_error_p99"": 3.547158122062683, ""abs_error_max"": 3.759788990020752, ""mean_gate"": 0.9335464239120483, ""std_gate"": 0.041435450315475464, ""min_gate_value"": 0.236769437789917, ""max_gate_value"": 0.961584210395813, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.8827244701525792}",
round1_training.weight_decay_1e-05,ok,0,"{""training.lr"": 0.01, ""training.weight_decay"": 1e-05, ""training.grad_clip"": 1.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125559_039957/test_results.json,0.9049449773070595,,,"{""mse"": 0.8189254119532743, ""rmse"": 0.9049449773070595, ""mae"": 0.6467043607555635, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.286684036254883, ""unclipped_prediction_max"": 4.926651954650879, ""clipped_prediction_min"": 3.286684036254883, ""clipped_prediction_max"": 4.926651954650879, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.482849160365427, ""pred_std"": 0.26353687643737506, ""pred_min"": 3.286684036254883, ""pred_max"": 4.926651954650879, ""abs_error_mean"": 0.6467043607555635, ""abs_error_p90"": 1.2569657564163208, ""abs_error_p95"": 1.909891128540039, ""abs_error_p99"": 3.549173593521118, ""abs_error_max"": 3.758988857269287, ""mean_gate"": 0.9337000250816345, ""std_gate"": 0.04120037332177162, ""min_gate_value"": 0.23763176798820496, ""max_gate_value"": 0.9615830183029175, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.88259034804105}",
round1_training.weight_decay_0.0001,ok,0,"{""training.lr"": 0.01, ""training.weight_decay"": 0.0001, ""training.grad_clip"": 1.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125614_286844/test_results.json,0.9041940226541175,,,"{""mse"": 0.8175668306034348, ""rmse"": 0.9041940226541175, ""mae"": 0.6462722026813797, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.336487054824829, ""unclipped_prediction_max"": 4.920250415802002, ""clipped_prediction_min"": 3.336487054824829, ""clipped_prediction_max"": 4.920250415802002, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.489818839534217, ""pred_std"": 0.25090653023740744, ""pred_min"": 3.336487054824829, ""pred_max"": 4.920250415802002, ""abs_error_mean"": 0.6462722026813797, ""abs_error_p90"": 1.2564771175384521, ""abs_error_p95"": 1.952646553516388, ""abs_error_p99"": 3.552341938018799, ""abs_error_max"": 3.7728357315063477, ""mean_gate"": 0.9340043067932129, ""std_gate"": 0.04075862467288971, ""min_gate_value"": 0.2392965853214264, ""max_gate_value"": 0.961593508720398, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.8827248293232753}",
round1_training.grad_clip_0.5,ok,0,"{""training.lr"": 0.01, ""training.weight_decay"": 0.0001, ""training.grad_clip"": 0.5, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125630_002291/test_results.json,0.9053649406334213,,,"{""mse"": 0.8196856757281584, ""rmse"": 0.9053649406334213, ""mae"": 0.6476683223921421, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.1562910079956055, ""unclipped_prediction_max"": 4.93392276763916, ""clipped_prediction_min"": 3.1562910079956055, ""clipped_prediction_max"": 4.93392276763916, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.4687180270460845, ""pred_std"": 0.2881170437389423, ""pred_min"": 3.1562910079956055, ""pred_max"": 4.93392276763916, ""abs_error_mean"": 0.6476683223921421, ""abs_error_p90"": 1.266366958618164, ""abs_error_p95"": 1.8641138076782227, ""abs_error_p99"": 3.5339629650115967, ""abs_error_max"": 3.751166820526123, ""mean_gate"": 0.9338468909263611, ""std_gate"": 0.04067753255367279, ""min_gate_value"": 0.23977991938591003, ""max_gate_value"": 0.9614256620407104, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.883777469590306}",
round1_training.grad_clip_2.0,ok,0,"{""training.lr"": 0.01, ""training.weight_decay"": 0.0001, ""training.grad_clip"": 2.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125646_354643/test_results.json,0.9041940181836611,,,"{""mse"": 0.8175668225191148, ""rmse"": 0.9041940181836611, ""mae"": 0.6462722061670314, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.336487293243408, ""unclipped_prediction_max"": 4.920250415802002, ""clipped_prediction_min"": 3.336487293243408, ""clipped_prediction_max"": 4.920250415802002, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.489818828612508, ""pred_std"": 0.25090652433472016, ""pred_min"": 3.336487293243408, ""pred_max"": 4.920250415802002, ""abs_error_mean"": 0.6462722061670314, ""abs_error_p90"": 1.2564773559570312, ""abs_error_p95"": 1.9526463747024536, ""abs_error_p99"": 3.55234158039093, ""abs_error_max"": 3.7728357315063477, ""mean_gate"": 0.9340043067932129, ""std_gate"": 0.04075862467288971, ""min_gate_value"": 0.2392965853214264, ""max_gate_value"": 0.961593508720398, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.8827248300020419}",
round1_training.grad_clip_5.0,ok,0,"{""training.lr"": 0.01, ""training.weight_decay"": 0.0001, ""training.grad_clip"": 5.0, ""model.embedding_size"": 32, ""model.num_layers"": 1, ""model.dropout"": 0.5, ""model.node_dropout"": 0.7, ""model.nd_weight"": 0.3, ""model.ed_weight"": 0.3, ""model.min_gate"": 0.2, ""model.gate_beta0_init"": 3.0, ""model.gate_beta1_init"": 6.0}",/home/infolab/mnt/mingyu/review_rec/rating4review/results/scg_rgcl_42_Amazon_Musical_Instruments_14_20260515_125702_339417/test_results.json,0.9041940257023778,,,"{""mse"": 0.8175668361158722, ""rmse"": 0.9041940257023778, ""mae"": 0.6462722031461333, ""num_samples"": 1026, ""eval_clip"": false, ""min_rating"": 1.0, ""max_rating"": 5.0, ""unclipped_prediction_min"": 3.336487293243408, ""unclipped_prediction_max"": 4.920250415802002, ""clipped_prediction_min"": 3.336487293243408, ""clipped_prediction_max"": 4.920250415802002, ""label_min"": 1.0, ""label_max"": 5.0, ""rating_mean"": 4.482456207275391, ""rating_std"": 0.9219989776611328, ""rating_distribution"": {""1.0"": 27, ""2.0"": 26, ""3.0"": 68, ""4.0"": 209, ""5.0"": 696}, ""pred_mean"": 4.489818840463724, ""pred_std"": 0.2509065310725292, ""pred_min"": 3.336487293243408, ""pred_max"": 4.920250415802002, ""abs_error_mean"": 0.6462722031461333, ""abs_error_p90"": 1.2564773559570312, ""abs_error_p95"": 1.9526463747024536, ""abs_error_p99"": 3.55234158039093, ""abs_error_max"": 3.7728357315063477, ""mean_gate"": 0.9340043067932129, ""std_gate"": 0.04075862467288971, ""min_gate_value"": 0.2392965853214264, ""max_gate_value"": 0.961593508720398, ""mean_edge_misalign_score"": 0.08451838046312332, ""best_valid_metric"": 0.882724818702326}",
